person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
37.0,181000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,C,20000.0,13.85,0.0,0.11,Y,17.0
40.0,182004.0,MORTGAGE,7.0,HOMEIMPROVEMENT,D,25000.0,16.07,0.0,0.14,Y,12.0
38.0,100000.0,RENT,2.0,HOMEIMPROVEMENT,A,16000.0,8.033660031890681,0.0,0.16,N,11.0
48.0,185000.0,MORTGAGE,2.0,VENTURE,F,10000.0,20.62,0.0,0.05,N,14.0
36.0,185000.0,MORTGAGE,20.0,VENTURE,B,6000.0,10.0,0.0,0.03,N,15.0
37.0,185000.0,MORTGAGE,15.0,VENTURE,B,4000.0,10.0,0.0,0.02,N,11.0
47.0,187000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,14000.0,8.9,0.0,0.07,N,16.0
40.0,187000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000.0,7.9,0.0,0.05,N,17.0
37.0,108996.0,RENT,15.0,EDUCATION,C,16000.0,13.11,0.0,0.15,Y,13.0
38.0,98000.0,RENT,4.0,DEBTCONSOLIDATION,E,16000.0,16.4,1.0,0.16,Y,15.0
43.0,195000.0,MORTGAGE,4.0,EDUCATION,C,10000.0,12.73,0.0,0.05,N,12.0
44.0,200000.0,MORTGAGE,8.670828005774403,VENTURE,A,20000.0,7.51,0.0,0.1,N,11.0
40.0,14400.0,OWN,10.0,HOMEIMPROVEMENT,A,8000.0,7.14,1.0,0.56,N,12.0
36.0,120000.0,RENT,2.0,HOMEIMPROVEMENT,C,16000.0,13.06,0.0,0.13,N,16.0
37.0,200000.0,MORTGAGE,3.0,EDUCATION,D,10000.0,13.8,0.0,0.05,N,16.0
38.0,200000.0,MORTGAGE,0.0,EDUCATION,A,3000.0,7.68,0.0,0.01,N,15.0
47.0,204000.0,MORTGAGE,6.0,EDUCATION,C,10000.0,13.06,0.0,0.05,Y,13.0
37.0,205000.0,MORTGAGE,3.0,EDUCATION,B,18000.0,10.39,0.0,0.09,N,14.0
36.0,171870.0,MORTGAGE,4.0,MEDICAL,D,9400.0,15.62,1.0,0.05,Y,11.0
42.0,300000.0,RENT,26.0,MEDICAL,A,16000.0,9.63,0.0,0.05,N,15.0
42.0,224000.0,MORTGAGE,16.0,EDUCATION,B,25000.0,11.86,0.0,0.11,N,15.0
43.0,69996.0,RENT,18.0,MEDICAL,A,19200.0,7.965752255966696,0.0,0.27,N,11.0
40.0,250000.0,MORTGAGE,8.0,EDUCATION,A,28000.0,7.9,0.0,0.11,N,13.0
39.0,250000.0,MORTGAGE,21.0,VENTURE,C,4000.0,15.23,0.0,0.02,N,13.0
37.0,250000.0,MORTGAGE,2.0,EDUCATION,C,34000.0,14.79,0.0,0.14,N,16.0
37.0,74000.0,RENT,9.0,HOMEIMPROVEMENT,C,19200.0,12.87,1.0,0.26,Y,12.0
36.0,238000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,E,25000.0,15.95,1.0,0.11,N,17.0
45.0,89000.0,RENT,5.0,PERSONAL,B,19200.0,10.617386521486557,0.0,0.22,N,12.0
40.0,275004.0,MORTGAGE,2.0,MEDICAL,B,24500.0,10.99,0.0,0.09,N,13.0
36.0,290000.0,MORTGAGE,6.0,PERSONAL,D,25000.0,15.65,0.0,0.09,N,16.0
37.0,244800.0,MORTGAGE,20.0,MEDICAL,E,35000.0,18.39,1.0,0.12,N,14.0
40.0,300000.0,MORTGAGE,3.0,VENTURE,C,16000.0,14.17,0.0,0.05,Y,14.0
40.0,33600.0,RENT,8.0,EDUCATION,E,19275.0,14.5,1.0,0.57,N,11.0
38.0,313000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,21600.0,13.077645006340308,0.0,0.07,Y,16.0
42.0,316800.0,MORTGAGE,3.0,PERSONAL,D,19400.0,15.601505929805628,0.0,0.06,Y,13.0
36.0,261800.0,MORTGAGE,16.0,MEDICAL,B,24000.0,10.62,1.0,0.08,N,16.0
39.0,310400.0,MORTGAGE,13.0,DEBTCONSOLIDATION,D,15000.0,15.65,1.0,0.05,Y,11.0
39.0,325000.0,MORTGAGE,14.0,PERSONAL,D,18000.0,14.96,0.0,0.06,Y,14.0
42.0,360000.0,MORTGAGE,11.0,EDUCATION,B,25000.0,9.99,0.0,0.07,N,14.0
45.0,54000.0,RENT,1.0,DEBTCONSOLIDATION,B,19425.0,11.99,1.0,0.36,N,17.0
41.0,381450.0,MORTGAGE,10.0,MEDICAL,C,35000.0,13.49,0.0,0.09,Y,14.0
41.0,444000.0,MORTGAGE,4.0,EDUCATION,D,2500.0,15.31,0.0,0.01,N,11.0
40.0,550000.0,MORTGAGE,4.0,VENTURE,B,18000.0,11.12,0.0,0.03,N,12.0
40.0,550000.0,MORTGAGE,5.0,MEDICAL,B,8000.0,10.75,0.0,0.01,N,14.0
37.0,600000.0,OWN,11.0,HOMEIMPROVEMENT,B,16000.0,10.25,0.0,0.03,N,14.0
42.0,499800.0,OWN,4.0,MEDICAL,F,24000.0,18.43,1.0,0.04,Y,11.0
42.0,600000.0,OTHER,2.0,EDUCATION,D,25000.0,14.74,0.0,0.04,N,11.0
43.0,780000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,1000.0,8.94,0.0,0.0,N,11.0
38.0,37440.0,RENT,14.0,VENTURE,C,19750.0,13.92,1.0,0.53,N,16.0
37.0,800000.0,MORTGAGE,10.0,DEBTCONSOLIDATION,B,15000.0,11.36,0.0,0.02,N,17.0
36.0,828000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4200.0,10.344388796723509,0.0,0.01,N,16.0
42.0,39000.0,RENT,4.0,HOMEIMPROVEMENT,B,19750.0,10.65,1.0,0.51,N,14.0
37.0,900000.0,MORTGAGE,5.0,PERSONAL,C,25000.0,12.87,0.0,0.03,Y,13.0
47.0,1362000.0,MORTGAGE,9.0,VENTURE,A,6600.0,7.74,0.0,0.0,N,17.0
36.0,9600.0,MORTGAGE,1.0,VENTURE,B,3250.0,11.49,1.0,0.34,N,15.0
44.0,1440000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6400.0,7.4,0.0,0.0,N,15.0
36.0,45000.0,RENT,0.0,MEDICAL,C,19750.0,13.35,1.0,0.44,N,14.0
40.0,8628.0,OWN,4.637309492506296,DEBTCONSOLIDATION,A,2500.0,7.707915750843271,1.0,0.29,N,17.0
46.0,8088.0,RENT,15.0,MEDICAL,D,1600.0,14.42,1.0,0.2,Y,11.0
37.0,7200.0,RENT,0.0,VENTURE,B,1000.0,11.14,0.0,0.14,N,13.0
37.0,6000.0,OWN,3.0,VENTURE,A,1300.0,6.03,1.0,0.22,N,11.0
41.0,4000.0,RENT,0.0,MEDICAL,C,2000.0,13.22,1.0,0.5,Y,15.0
36.0,28800.0,RENT,2.0,MEDICAL,C,6000.0,15.96,0.0,0.21,Y,13.0
47.0,79500.0,MORTGAGE,0.0,MEDICAL,A,16000.0,7.51,0.0,0.2,N,14.0
44.0,36000.0,MORTGAGE,6.0,EDUCATION,A,1000.0,7.51,0.0,0.03,N,17.0
47.0,48000.0,RENT,14.0,DEBTCONSOLIDATION,C,2500.0,14.65,0.0,0.05,Y,17.0
43.0,46000.0,RENT,3.0,EDUCATION,B,5000.0,10.38,1.0,0.11,N,15.0
39.0,70000.0,MORTGAGE,7.0,VENTURE,A,12500.0,7.9,0.0,0.18,N,13.0
37.0,25000.0,RENT,6.0,EDUCATION,B,7500.0,10.99,0.0,0.3,N,15.0
44.0,94128.0,MORTGAGE,14.0,MEDICAL,A,4400.0,7.29,0.0,0.05,N,11.0
42.0,85000.0,RENT,3.0,MEDICAL,C,5750.0,12.99,0.0,0.07,Y,14.0
38.0,37500.0,RENT,0.0,EDUCATION,A,1375.0,6.91,0.0,0.04,N,15.0
37.0,74784.0,RENT,8.0,HOMEIMPROVEMENT,E,15000.0,14.5,0.0,0.2,N,11.0
40.0,35820.0,RENT,0.0,PERSONAL,B,3275.0,8.88,0.0,0.09,N,13.0
46.0,47000.0,MORTGAGE,5.0,PERSONAL,A,6000.0,7.14,0.0,0.13,N,14.0
36.0,43680.0,MORTGAGE,0.0,VENTURE,C,15000.0,13.11,0.0,0.34,Y,17.0
37.0,32400.0,OWN,0.0,EDUCATION,D,8000.0,15.99,0.0,0.25,N,12.0
44.0,88000.0,RENT,8.0,EDUCATION,B,8000.0,10.38,0.0,0.09,N,11.0
40.0,38000.0,RENT,4.0,DEBTCONSOLIDATION,D,7000.0,15.99,1.0,0.18,N,16.0
38.0,160000.0,MORTGAGE,12.0,EDUCATION,A,14000.0,6.62,0.0,0.09,N,16.0
48.0,19200.0,OWN,1.0,MEDICAL,C,7000.0,12.90559173237485,1.0,0.36,N,16.0
38.0,55000.0,MORTGAGE,16.0,DEBTCONSOLIDATION,A,11700.0,7.66,0.0,0.21,N,13.0
36.0,20004.0,RENT,1.0,EDUCATION,B,4375.0,10.74,0.0,0.22,N,11.0
41.0,110000.0,MORTGAGE,7.0,VENTURE,B,30000.0,9.91,0.0,0.27,N,17.0
37.0,52000.0,RENT,0.0,VENTURE,C,14000.0,13.16,0.0,0.27,Y,15.0
40.0,15864.0,RENT,4.494978367471807,DEBTCONSOLIDATION,B,2375.0,11.11,0.0,0.15,N,12.0
38.0,130000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,30000.0,9.91,0.0,0.23,N,11.0
36.0,38795.0,MORTGAGE,6.281939556150512,MEDICAL,B,2000.0,10.319234094499244,0.0,0.05,N,13.0
36.0,155000.0,MORTGAGE,9.0,MEDICAL,A,30000.0,7.9,0.0,0.19,N,14.0
39.0,84000.0,OWN,12.0,VENTURE,A,9875.0,7.51,0.0,0.12,N,14.0
38.0,81000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,11000.0,10.36,0.0,0.14,N,14.0
37.0,74568.0,RENT,0.0,PERSONAL,C,6000.0,14.26,0.0,0.08,Y,16.0
37.0,33280.0,RENT,2.0,VENTURE,C,8400.0,13.92,0.0,0.25,Y,17.0
47.0,65000.0,RENT,1.0,MEDICAL,C,3100.0,13.49,0.0,0.05,N,16.0
41.0,35000.0,MORTGAGE,18.0,VENTURE,C,1500.0,13.06,0.0,0.04,N,13.0
37.0,60000.0,RENT,0.0,EDUCATION,C,3000.0,12.53,0.0,0.05,N,15.0
38.0,110000.0,OWN,6.0,VENTURE,C,12000.0,12.99,0.0,0.11,N,11.0
50.0,58800.0,MORTGAGE,12.0,MEDICAL,E,22000.0,17.74,1.0,0.37,Y,13.0
38.0,18720.0,OWN,22.0,VENTURE,B,2500.0,11.86,0.0,0.13,N,16.0
37.0,60000.0,RENT,21.0,VENTURE,B,16000.0,10.596911574436465,0.0,0.27,N,15.0
43.0,97500.0,RENT,6.0,PERSONAL,B,24000.0,10.99,0.0,0.25,N,16.0
46.0,90000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000.0,6.91,0.0,0.22,N,15.0
37.0,48000.0,RENT,3.0,MEDICAL,D,7500.0,16.29,0.0,0.16,Y,12.0
42.0,360000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,B,25000.0,9.99,0.0,0.07,N,17.0
37.0,60000.0,RENT,1.0,MEDICAL,D,10000.0,15.99,1.0,0.17,Y,17.0
39.0,12000.0,RENT,4.354098189349626,DEBTCONSOLIDATION,B,2000.0,10.65,1.0,0.17,N,16.0
43.0,50000.0,MORTGAGE,11.0,EDUCATION,A,11500.0,7.72017498249059,0.0,0.23,N,11.0
50.0,41496.0,RENT,9.0,MEDICAL,D,5000.0,15.31,1.0,0.12,Y,12.0
50.0,68000.0,MORTGAGE,5.0,PERSONAL,B,10000.0,11.49,0.0,0.15,N,16.0
41.0,140000.0,MORTGAGE,2.0,EDUCATION,E,15000.0,17.88,0.0,0.11,N,11.0
36.0,45600.0,MORTGAGE,6.0,VENTURE,C,10000.0,13.49,0.0,0.22,Y,15.0
36.0,50000.0,RENT,6.0,VENTURE,C,7200.0,13.98,0.0,0.14,N,17.0
36.0,52000.0,RENT,2.0,EDUCATION,C,7000.0,13.85,1.0,0.13,Y,14.0
48.0,41500.0,RENT,3.0,MEDICAL,A,5000.0,7.29,0.0,0.12,N,14.0
36.0,38568.0,RENT,7.0,EDUCATION,E,2400.0,18.39,0.0,0.06,Y,13.0
36.0,33600.0,RENT,3.0,EDUCATION,B,12000.0,11.36,1.0,0.36,N,16.0
38.0,47004.0,RENT,2.0,VENTURE,C,4775.0,13.188081373821767,0.0,0.1,Y,14.0
38.0,42000.0,RENT,0.0,PERSONAL,B,4600.0,10.622503984308688,0.0,0.11,N,17.0
37.0,79900.0,RENT,0.0,MEDICAL,C,25000.0,13.11,1.0,0.27,N,16.0
37.0,108000.0,RENT,0.0,VENTURE,E,20000.0,16.32,1.0,0.19,N,13.0
36.0,62000.0,RENT,3.0,HOMEIMPROVEMENT,B,8000.0,11.12,0.0,0.13,N,12.0
36.0,56900.0,MORTGAGE,16.0,MEDICAL,G,6200.0,23.081032156793434,1.0,0.11,N,13.0
38.0,17108.0,MORTGAGE,7.0,EDUCATION,A,4375.0,7.51,1.0,0.26,N,13.0
37.0,75000.0,RENT,3.0,HOMEIMPROVEMENT,C,10000.0,13.24810373332512,0.0,0.13,Y,17.0
37.0,42000.0,RENT,0.0,MEDICAL,A,12000.0,8.064239957764402,0.0,0.29,N,14.0
36.0,26880.0,OWN,0.0,VENTURE,A,4500.0,7.66,0.0,0.17,N,14.0
44.0,140000.0,OWN,14.0,MEDICAL,B,21500.0,11.83,0.0,0.15,N,11.0
41.0,69000.0,RENT,15.0,DEBTCONSOLIDATION,D,4000.0,16.29,1.0,0.06,N,13.0
47.0,44004.0,RENT,2.0,PERSONAL,B,8000.0,10.364181266350286,1.0,0.18,N,15.0
37.0,45000.0,RENT,1.0,DEBTCONSOLIDATION,B,9000.0,11.71,1.0,0.2,N,16.0
44.0,57000.0,RENT,1.0,PERSONAL,B,4200.0,10.527719147823426,0.0,0.07,N,11.0
37.0,100000.0,MORTGAGE,3.0,VENTURE,B,6000.0,11.99,0.0,0.06,N,13.0
41.0,40000.0,RENT,3.0,PERSONAL,A,9200.0,7.49,0.0,0.23,N,15.0
47.0,37000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7400.0,8.0,0.0,0.2,N,15.0
36.0,110000.0,MORTGAGE,3.0,EDUCATION,A,9000.0,7.779049540243358,0.0,0.08,N,13.0
39.0,31200.0,RENT,2.0,EDUCATION,B,6400.0,11.49,0.0,0.21,N,16.0
38.0,200000.0,MORTGAGE,0.0,MEDICAL,B,20000.0,11.48,0.0,0.1,N,11.0
44.0,60000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000.0,10.368346998255316,0.0,0.25,N,11.0
40.0,63996.0,MORTGAGE,8.0,EDUCATION,B,12000.0,10.25,0.0,0.19,N,12.0
36.0,48000.0,MORTGAGE,3.0,MEDICAL,C,1500.0,13.92,1.0,0.03,N,11.0
39.0,40000.0,RENT,5.0,EDUCATION,D,6000.0,14.54,0.0,0.15,N,11.0
42.0,39996.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500.0,5.42,0.0,0.06,N,12.0
36.0,25000.0,MORTGAGE,0.0,MEDICAL,B,3000.0,8.7,0.0,0.12,N,14.0
38.0,65000.0,MORTGAGE,6.0,PERSONAL,C,11500.0,13.92,0.0,0.18,N,14.0
41.0,95000.0,OWN,2.0,MEDICAL,C,21600.0,13.92,0.0,0.23,Y,12.0
40.0,50000.0,MORTGAGE,5.0,PERSONAL,D,6000.0,14.96,0.0,0.12,N,15.0
38.0,104800.0,MORTGAGE,6.0,VENTURE,A,14000.0,6.03,0.0,0.13,N,14.0
36.0,120000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,A,14500.0,5.42,0.0,0.12,N,13.0
36.0,130000.0,MORTGAGE,9.0,MEDICAL,B,12000.0,10.377311972787925,0.0,0.09,N,14.0
39.0,55059.0,RENT,16.0,HOMEIMPROVEMENT,B,24000.0,12.53,1.0,0.44,N,11.0
41.0,21600.0,OWN,1.0,EDUCATION,C,3500.0,13.61,0.0,0.16,Y,13.0
37.0,72000.0,MORTGAGE,9.0,PERSONAL,C,1600.0,13.92,0.0,0.02,N,12.0
45.0,45000.0,MORTGAGE,14.0,EDUCATION,A,14000.0,6.62,0.0,0.31,N,12.0
38.0,74237.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,18000.0,14.35,0.0,0.24,N,17.0
39.0,182500.0,RENT,2.0,HOMEIMPROVEMENT,A,12500.0,5.42,0.0,0.07,N,11.0
38.0,20004.0,OWN,2.0,HOMEIMPROVEMENT,B,6250.0,10.5481809384273,0.0,0.31,N,15.0
47.0,65000.0,MORTGAGE,21.0,VENTURE,C,7000.0,14.35,0.0,0.11,N,17.0
37.0,22800.0,OWN,18.0,EDUCATION,A,7000.0,6.03,0.0,0.31,N,12.0
36.0,214200.0,MORTGAGE,4.0,HOMEIMPROVEMENT,D,9400.0,15.62,0.0,0.04,Y,12.0
39.0,27040.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4800.0,8.59,0.0,0.18,N,13.0
40.0,30000.0,RENT,2.0,VENTURE,B,10625.0,10.41375025862968,1.0,0.35,N,13.0
46.0,50000.0,RENT,0.0,HOMEIMPROVEMENT,B,4350.0,10.99,0.0,0.09,N,16.0
40.0,74004.0,MORTGAGE,12.0,EDUCATION,A,7125.0,6.62,0.0,0.1,N,14.0
41.0,38500.0,RENT,6.0,DEBTCONSOLIDATION,A,7500.0,8.49,0.0,0.19,N,12.0
36.0,62400.0,MORTGAGE,0.0,PERSONAL,A,2400.0,7.49,0.0,0.04,N,14.0
37.0,97000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000.0,7.781524202961629,0.0,0.1,N,15.0
38.0,53052.0,RENT,0.0,EDUCATION,B,8000.0,10.627873233149048,0.0,0.15,N,15.0
40.0,42996.0,OWN,15.0,EDUCATION,D,15000.0,16.0,0.0,0.35,Y,17.0
36.0,828000.0,MORTGAGE,3.0,MEDICAL,B,4200.0,10.317930489358284,0.0,0.01,N,13.0
47.0,18000.0,RENT,4.0,MEDICAL,A,2000.0,7.29,0.0,0.11,N,11.0
38.0,80000.0,RENT,9.0,EDUCATION,B,2500.0,10.99,0.0,0.03,N,13.0
42.0,114000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,19200.0,11.36,0.0,0.17,N,17.0
38.0,81000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000.0,14.27,0.0,0.12,N,11.0
42.0,65000.0,OWN,6.0,VENTURE,A,22750.0,8.9,0.0,0.35,N,17.0
44.0,37000.0,RENT,0.0,PERSONAL,C,3500.0,12.87,0.0,0.09,N,13.0
48.0,28000.0,MORTGAGE,7.0,EDUCATION,A,7500.0,7.74,0.0,0.27,N,17.0
38.0,60000.0,OWN,2.0,PERSONAL,D,6000.0,14.96,0.0,0.1,N,11.0
36.0,53126.0,RENT,1.0,MEDICAL,D,8000.0,15.580720933882983,1.0,0.15,N,11.0
36.0,250000.0,RENT,2.0,DEBTCONSOLIDATION,A,20000.0,7.88,0.0,0.08,N,17.0
47.0,18000.0,MORTGAGE,6.907241288200467,DEBTCONSOLIDATION,A,3000.0,5.42,1.0,0.17,N,13.0
43.0,36000.0,RENT,0.0,MEDICAL,A,9000.0,5.79,0.0,0.25,N,14.0
37.0,55900.0,MORTGAGE,1.0,EDUCATION,B,17000.0,8.7,0.0,0.3,N,11.0
38.0,74000.0,RENT,9.0,MEDICAL,C,9000.0,12.84,0.0,0.12,Y,15.0
46.0,60000.0,MORTGAGE,7.0,PERSONAL,A,3600.0,6.99,0.0,0.06,N,13.0
39.0,201000.0,RENT,6.0,VENTURE,B,13500.0,11.49,0.0,0.07,N,16.0
50.0,19200.0,RENT,2.0,DEBTCONSOLIDATION,F,4000.0,20.68282937857617,1.0,0.21,N,11.0
37.0,74400.0,OWN,21.0,VENTURE,A,7500.0,7.05,0.0,0.1,N,14.0
39.0,37800.0,RENT,5.0,DEBTCONSOLIDATION,B,7000.0,11.49,0.0,0.19,N,16.0
45.0,69600.0,OWN,11.0,VENTURE,A,6000.0,7.9,0.0,0.09,N,12.0
40.0,80000.0,RENT,0.0,PERSONAL,A,6000.0,8.94,0.0,0.07,N,11.0
40.0,71599.0,RENT,0.0,PERSONAL,A,6000.0,9.63,0.0,0.08,N,14.0
48.0,30000.0,MORTGAGE,21.0,VENTURE,B,2100.0,12.42,0.0,0.07,N,16.0
36.0,65000.0,MORTGAGE,3.0,EDUCATION,A,6500.0,5.79,0.0,0.1,N,12.0
38.0,118000.0,MORTGAGE,12.0,PERSONAL,B,11400.0,10.59,0.0,0.1,N,16.0
40.0,40000.0,OWN,12.0,MEDICAL,B,13750.0,8.88,0.0,0.34,N,14.0
38.0,30000.0,RENT,2.0,PERSONAL,C,2200.0,13.178824401216529,0.0,0.07,Y,15.0
43.0,78000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,D,15000.0,14.46,1.0,0.19,Y,13.0
36.0,29000.0,RENT,9.0,VENTURE,B,1200.0,12.42,0.0,0.04,N,11.0
37.0,145124.0,MORTGAGE,21.0,PERSONAL,B,11375.0,10.99,1.0,0.08,N,11.0
42.0,125000.0,MORTGAGE,5.0,VENTURE,A,35000.0,7.9,0.0,0.28,N,17.0
40.0,32878.0,RENT,6.0,HOMEIMPROVEMENT,C,13775.0,12.98,1.0,0.42,N,11.0
37.0,780000.0,RENT,9.0,VENTURE,B,7500.0,12.18,0.0,0.01,N,13.0
37.0,88000.0,RENT,4.0,EDUCATION,G,25000.0,19.66,1.0,0.28,Y,15.0
40.0,70000.0,MORTGAGE,6.0,EDUCATION,A,18000.0,7.9,0.0,0.26,N,14.0
40.0,233000.0,MORTGAGE,6.0,VENTURE,B,15000.0,11.83,0.0,0.06,N,12.0
49.0,76872.0,MORTGAGE,4.0,PERSONAL,D,15000.0,14.84,0.0,0.2,Y,11.0
43.0,400000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,28000.0,9.91,0.0,0.07,N,11.0
40.0,125000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10200.0,7.49,0.0,0.08,N,14.0
41.0,42000.0,RENT,2.0,MEDICAL,A,5000.0,7.49,0.0,0.12,N,12.0
36.0,51000.0,MORTGAGE,4.0,EDUCATION,B,4775.0,11.14,0.0,0.09,N,11.0
38.0,30000.0,RENT,6.0,DEBTCONSOLIDATION,A,8000.0,7.987094137890901,0.0,0.27,N,12.0
47.0,52000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000.0,7.29,0.0,0.23,N,13.0
43.0,55000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,A,10000.0,6.03,0.0,0.18,N,11.0
42.0,78000.0,MORTGAGE,6.0,VENTURE,B,20000.0,10.99,0.0,0.26,N,12.0
42.0,100000.0,MORTGAGE,7.0,EDUCATION,C,5000.0,14.26,0.0,0.05,N,12.0
37.0,73000.0,RENT,4.0,HOMEIMPROVEMENT,B,11500.0,12.21,0.0,0.16,N,13.0
37.0,63000.0,RENT,1.0,EDUCATION,A,14900.0,9.63,0.0,0.24,N,17.0
41.0,54000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,C,5000.0,13.23,1.0,0.09,N,12.0
38.0,66000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,D,5000.0,12.92,1.0,0.08,N,16.0
43.0,55000.0,RENT,3.0,DEBTCONSOLIDATION,B,11750.0,10.99,0.0,0.21,N,16.0
42.0,48000.0,OWN,0.0,EDUCATION,C,3500.0,14.35,0.0,0.07,Y,17.0
40.0,95000.0,RENT,0.0,HOMEIMPROVEMENT,B,17000.0,10.0,0.0,0.18,N,12.0
44.0,62400.0,RENT,5.36877084511853,PERSONAL,E,10000.0,16.82,1.0,0.16,N,15.0
40.0,45996.0,RENT,4.0,DEBTCONSOLIDATION,D,20000.0,14.61,1.0,0.43,Y,13.0
38.0,61000.0,RENT,0.0,EDUCATION,B,1000.0,9.45,0.0,0.02,N,12.0
47.0,52000.0,RENT,3.0,MEDICAL,B,6000.0,10.99,0.0,0.12,N,14.0
41.0,100000.0,RENT,3.0,VENTURE,B,12000.0,10.74,0.0,0.12,N,12.0
45.0,119004.0,MORTGAGE,13.0,VENTURE,B,5000.0,11.49,0.0,0.04,N,13.0
43.0,46000.0,RENT,2.0,MEDICAL,D,13000.0,15.7,1.0,0.28,Y,15.0
41.0,38200.0,RENT,4.0,MEDICAL,E,8875.0,19.03,0.0,0.23,Y,11.0
42.0,31000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7200.0,11.99,0.0,0.23,N,16.0
48.0,60000.0,MORTGAGE,0.0,VENTURE,A,2500.0,7.29,0.0,0.04,N,13.0
41.0,103000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,D,20000.0,14.61,1.0,0.19,Y,16.0
40.0,136000.0,MORTGAGE,5.0,EDUCATION,B,21000.0,9.99,0.0,0.15,N,13.0
36.0,42000.0,OWN,2.0,VENTURE,C,2000.0,15.62,0.0,0.05,Y,14.0
40.0,68000.0,RENT,12.0,VENTURE,A,7000.0,7.51,0.0,0.1,N,16.0
38.0,18720.0,RENT,0.0,DEBTCONSOLIDATION,D,6000.0,15.99,1.0,0.32,Y,12.0
36.0,29500.0,OWN,4.0,HOMEIMPROVEMENT,B,1250.0,11.83,0.0,0.04,N,11.0
37.0,12360.0,RENT,3.0,VENTURE,B,4000.0,9.99,1.0,0.32,N,13.0
36.0,72800.0,RENT,3.0,HOMEIMPROVEMENT,D,24000.0,14.09,1.0,0.33,N,16.0
44.0,120000.0,MORTGAGE,6.0,VENTURE,A,4000.0,7.699697011581356,0.0,0.03,N,14.0
36.0,150000.0,MORTGAGE,20.0,MEDICAL,A,10000.0,7.714153952433582,0.0,0.07,N,14.0
37.0,50000.0,RENT,0.0,VENTURE,B,5000.0,11.89,0.0,0.1,N,12.0
37.0,54000.0,MORTGAGE,10.0,PERSONAL,D,8000.0,15.556118907025645,0.0,0.15,N,15.0
42.0,30000.0,RENT,5.0,VENTURE,D,8000.0,14.96,0.0,0.27,Y,12.0
40.0,95000.0,OWN,12.0,MEDICAL,B,5000.0,10.65,0.0,0.05,N,11.0
39.0,48000.0,MORTGAGE,6.935309925745459,MEDICAL,A,3000.0,5.42,0.0,0.06,N,16.0
39.0,24000.0,RENT,0.0,VENTURE,D,3000.0,14.12,1.0,0.13,N,12.0
37.0,186000.0,OWN,7.0,VENTURE,A,3000.0,6.39,0.0,0.02,N,13.0
37.0,45000.0,RENT,1.0,MEDICAL,A,7200.0,9.63,0.0,0.16,N,11.0
36.0,80000.0,MORTGAGE,9.0,VENTURE,C,6000.0,12.942323075307076,0.0,0.07,Y,14.0
39.0,35000.0,RENT,8.0,MEDICAL,C,8000.0,13.22,0.0,0.23,N,16.0
37.0,65000.0,RENT,7.0,EDUCATION,A,9000.0,6.91,0.0,0.14,N,14.0
37.0,40000.0,RENT,0.0,VENTURE,B,12000.0,9.91,0.0,0.3,N,15.0
41.0,30000.0,RENT,3.0,PERSONAL,A,8875.0,5.42,0.0,0.3,N,16.0
41.0,381450.0,MORTGAGE,10.0,PERSONAL,C,35000.0,13.49,0.0,0.09,Y,16.0
45.0,42320.0,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7475.0,13.49,0.0,0.18,N,13.0
37.0,25000.0,RENT,0.0,HOMEIMPROVEMENT,D,2775.0,15.65,1.0,0.11,N,12.0
37.0,130000.0,RENT,2.0,VENTURE,B,13000.0,9.88,0.0,0.1,N,14.0
